orderID,productID,unitPrice,quantity,discount,customerID,employeeID,orderDate,requiredDate,shippedDate,shipperID,freight
10563,36,19.0,25,0.0,RICAR,2,2014-06-10,2014-07-22,2014-06-24,2,60.43
10563,52,7.0,70,0.0,RICAR,2,2014-06-10,2014-07-22,2014-06-24,2,60.43
10564,17,39.0,16,0.05,RATTC,4,2014-06-10,2014-07-08,2014-06-16,3,13.75
10564,31,12.5,6,0.05,RATTC,4,2014-06-10,2014-07-08,2014-06-16,3,13.75
10564,55,24.0,25,0.05,RATTC,4,2014-06-10,2014-07-08,2014-06-16,3,13.75
10565,24,4.5,25,0.1,MEREP,8,2014-06-11,2014-07-09,2014-06-18,2,7.15
10565,64,33.25,18,0.1,MEREP,8,2014-06-11,2014-07-09,2014-06-18,2,7.15
10566,11,21.0,35,0.15,BLONP,9,2014-06-12,2014-07-10,2014-06-18,1,88.4
10566,18,62.5,18,0.15,BLONP,9,2014-06-12,2014-07-10,2014-06-18,1,88.4
10566,76,18.0,10,0.0,BLONP,9,2014-06-12,2014-07-10,2014-06-18,1,88.4
10567,31,12.5,60,0.2,HUNGO,1,2014-06-12,2014-07-10,2014-06-17,1,33.97
10567,51,53.0,3,0.0,HUNGO,1,2014-06-12,2014-07-10,2014-06-17,1,33.97
10567,59,55.0,40,0.2,HUNGO,1,2014-06-12,2014-07-10,2014-06-17,1,33.97
10568,10,31.0,5,0.0,GALED,3,2014-06-13,2014-07-11,2014-07-09,3,6.54
10569,31,12.5,35,0.2,RATTC,5,2014-06-16,2014-07-14,2014-07-11,1,58.98
10569,76,18.0,30,0.0,RATTC,5,2014-06-16,2014-07-14,2014-07-11,1,58.98
10570,11,21.0,15,0.05,MEREP,3,2014-06-17,2014-07-15,2014-06-19,3,188.99
10570,56,38.0,60,0.05,MEREP,3,2014-06-17,2014-07-15,2014-06-19,3,188.99
10571,14,23.25,11,0.15,ERNSH,8,2014-06-17,2014-07-29,2014-07-04,3,26.06
10571,42,14.0,28,0.15,ERNSH,8,2014-06-17,2014-07-29,2014-07-04,3,26.06
10572,16,17.45,12,0.1,BERGS,3,2014-06-18,2014-07-16,2014-06-25,2,116.43
10572,32,32.0,10,0.1,BERGS,3,2014-06-18,2014-07-16,2014-06-25,2,116.43
10572,40,18.4,50,0.0,BERGS,3,2014-06-18,2014-07-16,2014-06-25,2,116.43
10572,75,7.75,15,0.1,BERGS,3,2014-06-18,2014-07-16,2014-06-25,2,116.43
10573,17,39.0,18,0.0,ANTON,7,2014-06-19,2014-07-17,2014-06-20,3,84.84
10573,34,14.0,40,0.0,ANTON,7,2014-06-19,2014-07-17,2014-06-20,3,84.84
10573,53,32.8,25,0.0,ANTON,7,2014-06-19,2014-07-17,2014-06-20,3,84.84
10574,33,2.5,14,0.0,TRAIH,4,2014-06-19,2014-07-17,2014-06-30,2,37.6
10574,40,18.4,2,0.0,TRAIH,4,2014-06-19,2014-07-17,2014-06-30,2,37.6
10574,62,49.3,10,0.0,TRAIH,4,2014-06-19,2014-07-17,2014-06-30,2,37.6
10574,64,33.25,6,0.0,TRAIH,4,2014-06-19,2014-07-17,2014-06-30,2,37.6
10575,59,55.0,12,0.0,MORGK,5,2014-06-20,2014-07-04,2014-06-30,1,127.34
10575,63,43.9,6,0.0,MORGK,5,2014-06-20,2014-07-04,2014-06-30,1,127.34
10575,72,34.8,30,0.0,MORGK,5,2014-06-20,2014-07-04,2014-06-30,1,127.34
10575,76,18.0,10,0.0,MORGK,5,2014-06-20,2014-07-04,2014-06-30,1,127.34
10576,1,18.0,10,0.0,TORTU,3,2014-06-23,2014-07-07,2014-06-30,3,18.56
10576,31,12.5,20,0.0,TORTU,3,2014-06-23,2014-07-07,2014-06-30,3,18.56
10576,44,19.45,21,0.0,TORTU,3,2014-06-23,2014-07-07,2014-06-30,3,18.56
10577,39,18.0,10,0.0,TRAIH,9,2014-06-23,2014-08-04,2014-06-30,2,25.41
10577,75,7.75,20,0.0,TRAIH,9,2014-06-23,2014-08-04,2014-06-30,2,25.41
10577,77,13.0,18,0.0,TRAIH,9,2014-06-23,2014-08-04,2014-06-30,2,25.41
10578,35,18.0,20,0.0,BSBEV,4,2014-06-24,2014-07-22,2014-07-25,3,29.6
10578,57,19.5,6,0.0,BSBEV,4,2014-06-24,2014-07-22,2014-07-25,3,29.6
10579,15,15.5,10,0.0,LETSS,1,2014-06-25,2014-07-23,2014-07-04,2,13.73
10579,75,7.75,21,0.0,LETSS,1,2014-06-25,2014-07-23,2014-07-04,2,13.73
10580,14,23.25,15,0.05,OTTIK,4,2014-06-26,2014-07-24,2014-07-01,3,75.89
10580,41,9.65,9,0.05,OTTIK,4,2014-06-26,2014-07-24,2014-07-01,3,75.89
10580,65,21.05,30,0.05,OTTIK,4,2014-06-26,2014-07-24,2014-07-01,3,75.89
10581,75,7.75,50,0.2,FAMIA,3,2014-06-26,2014-07-24,2014-07-02,1,3.01
10582,57,19.5,4,0.0,BLAUS,3,2014-06-27,2014-07-25,2014-07-14,2,27.71
10582,76,18.0,14,0.0,BLAUS,3,2014-06-27,2014-07-25,2014-07-14,2,27.71
10583,29,123.79,10,0.0,WARTH,2,2014-06-30,2014-07-28,2014-07-04,2,7.28
10583,60,34.0,24,0.15,WARTH,2,2014-06-30,2014-07-28,2014-07-04,2,7.28
10583,69,36.0,10,0.15,WARTH,2,2014-06-30,2014-07-28,2014-07-04,2,7.28
10584,31,12.5,50,0.05,BLONP,4,2014-06-30,2014-07-28,2014-07-04,1,59.14
10585,47,9.5,15,0.0,WELLI,7,2014-07-01,2014-07-29,2014-07-10,1,13.41
10586,52,7.0,4,0.15,REGGC,9,2014-07-02,2014-07-30,2014-07-09,1,0.48
10587,26,31.23,6,0.0,QUEDE,1,2014-07-02,2014-07-30,2014-07-09,1,62.52
10587,35,18.0,20,0.0,QUEDE,1,2014-07-02,2014-07-30,2014-07-09,1,62.52
10587,77,13.0,20,0.0,QUEDE,1,2014-07-02,2014-07-30,2014-07-09,1,62.52
10588,18,62.5,40,0.2,QUICK,2,2014-07-03,2014-07-31,2014-07-10,3,194.67
10588,42,14.0,100,0.2,QUICK,2,2014-07-03,2014-07-31,2014-07-10,3,194.67
10589,35,18.0,4,0.0,GREAL,8,2014-07-04,2014-08-01,2014-07-14,2,4.42
10590,1,18.0,20,0.0,MEREP,4,2014-07-07,2014-08-04,2014-07-14,3,44.77
10590,77,13.0,60,0.05,MEREP,4,2014-07-07,2014-08-04,2014-07-14,3,44.77
10591,3,10.0,14,0.0,VAFFE,1,2014-07-07,2014-07-21,2014-07-16,1,55.92
10591,7,30.0,10,0.0,VAFFE,1,2014-07-07,2014-07-21,2014-07-16,1,55.92
10591,54,7.45,50,0.0,VAFFE,1,2014-07-07,2014-07-21,2014-07-16,1,55.92
10592,15,15.5,25,0.05,LEHMS,3,2014-07-08,2014-08-05,2014-07-16,1,32.1
10592,26,31.23,5,0.05,LEHMS,3,2014-07-08,2014-08-05,2014-07-16,1,32.1
10593,20,81.0,21,0.2,LEHMS,7,2014-07-09,2014-08-06,2014-08-13,2,174.2
10593,69,36.0,20,0.2,LEHMS,7,2014-07-09,2014-08-06,2014-08-13,2,174.2
10593,76,18.0,4,0.2,LEHMS,7,2014-07-09,2014-08-06,2014-08-13,2,174.2
10594,52,7.0,24,0.0,OLDWO,3,2014-07-09,2014-08-06,2014-07-16,2,5.24
10594,58,13.25,30,0.0,OLDWO,3,2014-07-09,2014-08-06,2014-07-16,2,5.24
10595,35,18.0,30,0.25,ERNSH,2,2014-07-10,2014-08-07,2014-07-14,1,96.78
10595,61,28.5,120,0.25,ERNSH,2,2014-07-10,2014-08-07,2014-07-14,1,96.78
10595,69,36.0,65,0.25,ERNSH,2,2014-07-10,2014-08-07,2014-07-14,1,96.78
10596,56,38.0,5,0.2,WHITC,8,2014-07-11,2014-08-08,2014-08-12,1,16.34
10596,63,43.9,24,0.2,WHITC,8,2014-07-11,2014-08-08,2014-08-12,1,16.34
10596,75,7.75,30,0.2,WHITC,8,2014-07-11,2014-08-08,2014-08-12,1,16.34
10597,24,4.5,35,0.2,PICCO,7,2014-07-11,2014-08-08,2014-07-18,3,35.12
10597,57,19.5,20,0.0,PICCO,7,2014-07-11,2014-08-08,2014-07-18,3,35.12
10597,65,21.05,12,0.2,PICCO,7,2014-07-11,2014-08-08,2014-07-18,3,35.12
10598,27,43.9,50,0.0,RATTC,1,2014-07-14,2014-08-11,2014-07-18,3,44.42
10598,71,21.5,9,0.0,RATTC,1,2014-07-14,2014-08-11,2014-07-18,3,44.42
10599,62,49.3,10,0.0,BSBEV,6,2014-07-15,2014-08-26,2014-07-21,3,29.98
10600,54,7.45,4,0.0,HUNGC,4,2014-07-16,2014-08-13,2014-07-21,1,45.13
10600,73,15.0,30,0.0,HUNGC,4,2014-07-16,2014-08-13,2014-07-21,1,45.13
10601,13,6.0,60,0.0,HILAA,7,2014-07-16,2014-08-27,2014-07-22,1,58.3
10601,59,55.0,35,0.0,HILAA,7,2014-07-16,2014-08-27,2014-07-22,1,58.3
10602,77,13.0,5,0.25,VAFFE,8,2014-07-17,2014-08-14,2014-07-22,2,2.92
10603,22,21.0,48,0.0,SAVEA,8,2014-07-18,2014-08-15,2014-08-08,2,48.77
10603,49,20.0,25,0.05,SAVEA,8,2014-07-18,2014-08-15,2014-08-08,2,48.77
10604,48,12.75,6,0.1,FURIB,1,2014-07-18,2014-08-15,2014-07-29,1,7.46
10604,76,18.0,10,0.1,FURIB,1,2014-07-18,2014-08-15,2014-07-29,1,7.46
10605,16,17.45,30,0.05,MEREP,1,2014-07-21,2014-08-18,2014-07-29,2,379.13
10605,59,55.0,20,0.05,MEREP,1,2014-07-21,2014-08-18,2014-07-29,2,379.13
10605,60,34.0,70,0.05,MEREP,1,2014-07-21,2014-08-18,2014-07-29,2,379.13
10605,71,21.5,15,0.05,MEREP,1,2014-07-21,2014-08-18,2014-07-29,2,379.13
10606,4,22.0,20,0.2,TRADH,4,2014-07-22,2014-08-19,2014-07-31,3,79.4
10606,55,24.0,20,0.2,TRADH,4,2014-07-22,2014-08-19,2014-07-31,3,79.4
10606,62,49.3,10,0.2,TRADH,4,2014-07-22,2014-08-19,2014-07-31,3,79.4
10607,7,30.0,45,0.0,SAVEA,5,2014-07-22,2014-08-19,2014-07-25,1,200.24
10607,17,39.0,100,0.0,SAVEA,5,2014-07-22,2014-08-19,2014-07-25,1,200.24
10607,33,2.5,14,0.0,SAVEA,5,2014-07-22,2014-08-19,2014-07-25,1,200.24
10607,40,18.4,42,0.0,SAVEA,5,2014-07-22,2014-08-19,2014-07-25,1,200.24
10607,72,34.8,12,0.0,SAVEA,5,2014-07-22,2014-08-19,2014-07-25,1,200.24
10608,56,38.0,28,0.0,TOMSP,4,2014-07-23,2014-08-20,2014-08-01,2,27.79
10609,1,18.0,3,0.0,DUMON,7,2014-07-24,2014-08-21,2014-07-30,2,1.85
10609,10,31.0,10,0.0,DUMON,7,2014-07-24,2014-08-21,2014-07-30,2,1.85
10609,21,10.0,6,0.0,DUMON,7,2014-07-24,2014-08-21,2014-07-30,2,1.85
10610,36,19.0,21,0.25,LAMAI,8,2014-07-25,2014-08-22,2014-08-06,1,26.78
10611,1,18.0,6,0.0,WOLZA,6,2014-07-25,2014-08-22,2014-08-01,2,80.65
10611,2,19.0,10,0.0,WOLZA,6,2014-07-25,2014-08-22,2014-08-01,2,80.65
10611,60,34.0,15,0.0,WOLZA,6,2014-07-25,2014-08-22,2014-08-01,2,80.65
10612,10,31.0,70,0.0,SAVEA,1,2014-07-28,2014-08-25,2014-08-01,2,544.08
10612,36,19.0,55,0.0,SAVEA,1,2014-07-28,2014-08-25,2014-08-01,2,544.08
10612,49,20.0,18,0.0,SAVEA,1,2014-07-28,2014-08-25,2014-08-01,2,544.08
10612,60,34.0,40,0.0,SAVEA,1,2014-07-28,2014-08-25,2014-08-01,2,544.08
10612,76,18.0,80,0.0,SAVEA,1,2014-07-28,2014-08-25,2014-08-01,2,544.08
10613,13,6.0,8,0.1,HILAA,4,2014-07-29,2014-08-26,2014-08-01,2,8.11
10613,75,7.75,40,0.0,HILAA,4,2014-07-29,2014-08-26,2014-08-01,2,8.11
10614,11,21.0,14,0.0,BLAUS,8,2014-07-29,2014-08-26,2014-08-01,3,1.93
10614,21,10.0,8,0.0,BLAUS,8,2014-07-29,2014-08-26,2014-08-01,3,1.93
10614,39,18.0,5,0.0,BLAUS,8,2014-07-29,2014-08-26,2014-08-01,3,1.93
10615,55,24.0,5,0.0,WILMK,2,2014-07-30,2014-08-27,2014-08-06,3,0.75
10616,38,263.5,15,0.05,GREAL,1,2014-07-31,2014-08-28,2014-08-05,2,116.53
10616,56,38.0,14,0.0,GREAL,1,2014-07-31,2014-08-28,2014-08-05,2,116.53
10616,70,15.0,15,0.05,GREAL,1,2014-07-31,2014-08-28,2014-08-05,2,116.53
10616,71,21.5,15,0.05,GREAL,1,2014-07-31,2014-08-28,2014-08-05,2,116.53
10617,59,55.0,30,0.15,GREAL,4,2014-07-31,2014-08-28,2014-08-04,2,18.53
10618,6,25.0,70,0.0,MEREP,1,2014-08-01,2014-09-12,2014-08-08,1,154.68
10618,56,38.0,20,0.0,MEREP,1,2014-08-01,2014-09-12,2014-08-08,1,154.68
10618,68,12.5,15,0.0,MEREP,1,2014-08-01,2014-09-12,2014-08-08,1,154.68
10619,21,10.0,42,0.0,MEREP,3,2014-08-04,2014-09-01,2014-08-07,3,91.05
10619,22,21.0,40,0.0,MEREP,3,2014-08-04,2014-09-01,2014-08-07,3,91.05
10620,24,4.5,5,0.0,LAUGB,2,2014-08-05,2014-09-02,2014-08-14,3,0.94
10620,52,7.0,5,0.0,LAUGB,2,2014-08-05,2014-09-02,2014-08-14,3,0.94
10621,19,9.2,5,0.0,ISLAT,4,2014-08-05,2014-09-02,2014-08-11,2,23.73
10621,23,9.0,10,0.0,ISLAT,4,2014-08-05,2014-09-02,2014-08-11,2,23.73
10621,70,15.0,20,0.0,ISLAT,4,2014-08-05,2014-09-02,2014-08-11,2,23.73
10621,71,21.5,15,0.0,ISLAT,4,2014-08-05,2014-09-02,2014-08-11,2,23.73
10622,2,19.0,20,0.0,RICAR,4,2014-08-06,2014-09-03,2014-08-11,3,50.97
10622,68,12.5,18,0.2,RICAR,4,2014-08-06,2014-09-03,2014-08-11,3,50.97
10623,14,23.25,21,0.0,FRANK,8,2014-08-07,2014-09-04,2014-08-12,2,97.18
10623,19,9.2,15,0.1,FRANK,8,2014-08-07,2014-09-04,2014-08-12,2,97.18
10623,21,10.0,25,0.1,FRANK,8,2014-08-07,2014-09-04,2014-08-12,2,97.18
10623,24,4.5,3,0.0,FRANK,8,2014-08-07,2014-09-04,2014-08-12,2,97.18
10623,35,18.0,30,0.1,FRANK,8,2014-08-07,2014-09-04,2014-08-12,2,97.18
10624,28,45.6,10,0.0,THECR,4,2014-08-07,2014-09-04,2014-08-19,2,94.8
10624,29,123.79,6,0.0,THECR,4,2014-08-07,2014-09-04,2014-08-19,2,94.8
10624,44,19.45,10,0.0,THECR,4,2014-08-07,2014-09-04,2014-08-19,2,94.8
10625,14,23.25,3,0.0,ANATR,3,2014-08-08,2014-09-05,2014-08-14,1,43.9
10625,42,14.0,5,0.0,ANATR,3,2014-08-08,2014-09-05,2014-08-14,1,43.9
10625,60,34.0,10,0.0,ANATR,3,2014-08-08,2014-09-05,2014-08-14,1,43.9
10626,53,32.8,12,0.0,BERGS,1,2014-08-11,2014-09-08,2014-08-20,2,138.69
10626,60,34.0,20,0.0,BERGS,1,2014-08-11,2014-09-08,2014-08-20,2,138.69
10626,71,21.5,20,0.0,BERGS,1,2014-08-11,2014-09-08,2014-08-20,2,138.69
10627,62,49.3,15,0.0,SAVEA,8,2014-08-11,2014-09-22,2014-08-21,3,107.46
10627,73,15.0,35,0.15,SAVEA,8,2014-08-11,2014-09-22,2014-08-21,3,107.46
10628,1,18.0,25,0.0,BLONP,4,2014-08-12,2014-09-09,2014-08-20,3,30.36
10629,29,123.79,20,0.0,GODOS,4,2014-08-12,2014-09-09,2014-08-20,3,85.46
10629,64,33.25,9,0.0,GODOS,4,2014-08-12,2014-09-09,2014-08-20,3,85.46
10630,55,24.0,12,0.05,KOENE,1,2014-08-13,2014-09-10,2014-08-19,2,32.35
10630,76,18.0,35,0.0,KOENE,1,2014-08-13,2014-09-10,2014-08-19,2,32.35
10631,75,7.75,8,0.1,LAMAI,8,2014-08-14,2014-09-11,2014-08-15,1,0.87
10632,2,19.0,30,0.05,WANDK,8,2014-08-14,2014-09-11,2014-08-19,1,41.38
10632,33,2.5,20,0.05,WANDK,8,2014-08-14,2014-09-11,2014-08-19,1,41.38
10633,12,38.0,36,0.15,ERNSH,7,2014-08-15,2014-09-12,2014-08-18,3,477.9
10633,13,6.0,13,0.15,ERNSH,7,2014-08-15,2014-09-12,2014-08-18,3,477.9
10633,26,31.23,35,0.15,ERNSH,7,2014-08-15,2014-09-12,2014-08-18,3,477.9
10633,62,49.3,80,0.15,ERNSH,7,2014-08-15,2014-09-12,2014-08-18,3,477.9
10634,7,30.0,35,0.0,FOLIG,4,2014-08-15,2014-09-12,2014-08-21,3,487.38
10634,18,62.5,50,0.0,FOLIG,4,2014-08-15,2014-09-12,2014-08-21,3,487.38
10634,51,53.0,15,0.0,FOLIG,4,2014-08-15,2014-09-12,2014-08-21,3,487.38
10634,75,7.75,2,0.0,FOLIG,4,2014-08-15,2014-09-12,2014-08-21,3,487.38
10635,4,22.0,10,0.1,MAGAA,8,2014-08-18,2014-09-15,2014-08-21,3,47.46
10635,5,21.35,15,0.1,MAGAA,8,2014-08-18,2014-09-15,2014-08-21,3,47.46
10635,22,21.0,40,0.0,MAGAA,8,2014-08-18,2014-09-15,2014-08-21,3,47.46
10636,4,22.0,25,0.0,WARTH,4,2014-08-19,2014-09-16,2014-08-26,1,1.15
10636,58,13.25,6,0.0,WARTH,4,2014-08-19,2014-09-16,2014-08-26,1,1.15
10637,11,21.0,10,0.0,QUEEN,6,2014-08-19,2014-09-16,2014-08-26,1,201.29
10637,50,16.25,25,0.05,QUEEN,6,2014-08-19,2014-09-16,2014-08-26,1,201.29
10637,56,38.0,60,0.05,QUEEN,6,2014-08-19,2014-09-16,2014-08-26,1,201.29
10638,45,9.5,20,0.0,LINOD,3,2014-08-20,2014-09-17,2014-09-01,1,158.44
10638,65,21.05,21,0.0,LINOD,3,2014-08-20,2014-09-17,2014-09-01,1,158.44
10638,72,34.8,60,0.0,LINOD,3,2014-08-20,2014-09-17,2014-09-01,1,158.44
10639,18,62.5,8,0.0,SANTG,7,2014-08-20,2014-09-17,2014-08-27,3,38.64
10640,69,36.0,20,0.25,WANDK,4,2014-08-21,2014-09-18,2014-08-28,1,23.55
10640,70,15.0,15,0.25,WANDK,4,2014-08-21,2014-09-18,2014-08-28,1,23.55
10641,2,19.0,50,0.0,HILAA,4,2014-08-22,2014-09-19,2014-08-26,2,179.61
10641,40,18.4,60,0.0,HILAA,4,2014-08-22,2014-09-19,2014-08-26,2,179.61
10642,21,10.0,30,0.2,SIMOB,7,2014-08-22,2014-09-19,2014-09-05,3,41.89
10642,61,28.5,20,0.2,SIMOB,7,2014-08-22,2014-09-19,2014-09-05,3,41.89
10643,28,45.6,15,0.25,ALFKI,6,2014-08-25,2014-09-22,2014-09-02,1,29.46
10643,39,18.0,21,0.25,ALFKI,6,2014-08-25,2014-09-22,2014-09-02,1,29.46
10643,46,12.0,2,0.25,ALFKI,6,2014-08-25,2014-09-22,2014-09-02,1,29.46
10644,18,62.5,4,0.1,WELLI,3,2014-08-25,2014-09-22,2014-09-01,2,0.14
10644,43,46.0,20,0.0,WELLI,3,2014-08-25,2014-09-22,2014-09-01,2,0.14
10644,46,12.0,21,0.1,WELLI,3,2014-08-25,2014-09-22,2014-09-01,2,0.14
10645,18,62.5,20,0.0,HANAR,4,2014-08-26,2014-09-23,2014-09-02,1,12.41
10645,36,19.0,15,0.0,HANAR,4,2014-08-26,2014-09-23,2014-09-02,1,12.41
10646,1,18.0,15,0.25,HUNGO,9,2014-08-27,2014-10-08,2014-09-03,3,142.33
10646,10,31.0,18,0.25,HUNGO,9,2014-08-27,2014-10-08,2014-09-03,3,142.33
10646,71,21.5,30,0.25,HUNGO,9,2014-08-27,2014-10-08,2014-09-03,3,142.33
10646,77,13.0,35,0.25,HUNGO,9,2014-08-27,2014-10-08,2014-09-03,3,142.33
10647,19,9.2,30,0.0,QUEDE,4,2014-08-27,2014-09-10,2014-09-03,2,45.54
10647,39,18.0,20,0.0,QUEDE,4,2014-08-27,2014-09-10,2014-09-03,2,45.54
10648,22,21.0,15,0.0,RICAR,5,2014-08-28,2014-10-09,2014-09-09,2,14.25
10648,24,4.5,15,0.15,RICAR,5,2014-08-28,2014-10-09,2014-09-09,2,14.25
10649,28,45.6,20,0.0,MAISD,5,2014-08-28,2014-09-25,2014-08-29,3,6.2
10649,72,34.8,15,0.0,MAISD,5,2014-08-28,2014-09-25,2014-08-29,3,6.2
10650,30,25.89,30,0.0,FAMIA,5,2014-08-29,2014-09-26,2014-09-03,3,176.81
10650,53,32.8,25,0.05,FAMIA,5,2014-08-29,2014-09-26,2014-09-03,3,176.81
10650,54,7.45,30,0.0,FAMIA,5,2014-08-29,2014-09-26,2014-09-03,3,176.81
10651,19,9.2,12,0.25,WANDK,8,2014-09-01,2014-09-29,2014-09-11,2,20.6
10651,22,21.0,20,0.25,WANDK,8,2014-09-01,2014-09-29,2014-09-11,2,20.6
10652,30,25.89,2,0.25,GOURL,4,2014-09-01,2014-09-29,2014-09-08,2,7.14
10652,42,14.0,20,0.0,GOURL,4,2014-09-01,2014-09-29,2014-09-08,2,7.14
10653,16,17.45,30,0.1,FRANK,1,2014-09-02,2014-09-30,2014-09-19,1,93.25
10653,60,34.0,20,0.1,FRANK,1,2014-09-02,2014-09-30,2014-09-19,1,93.25
10654,4,22.0,12,0.1,BERGS,5,2014-09-02,2014-09-30,2014-09-11,1,55.26
10654,39,18.0,20,0.1,BERGS,5,2014-09-02,2014-09-30,2014-09-11,1,55.26
10654,54,7.45,6,0.1,BERGS,5,2014-09-02,2014-09-30,2014-09-11,1,55.26
10655,41,9.65,20,0.2,REGGC,1,2014-09-03,2014-10-01,2014-09-11,2,4.41
10656,14,23.25,3,0.1,GREAL,6,2014-09-04,2014-10-02,2014-09-10,1,57.15
10656,44,19.45,28,0.1,GREAL,6,2014-09-04,2014-10-02,2014-09-10,1,57.15
10656,47,9.5,6,0.1,GREAL,6,2014-09-04,2014-10-02,2014-09-10,1,57.15
10657,15,15.5,50,0.0,SAVEA,2,2014-09-04,2014-10-02,2014-09-15,2,352.69
10657,41,9.65,24,0.0,SAVEA,2,2014-09-04,2014-10-02,2014-09-15,2,352.69
10657,46,12.0,45,0.0,SAVEA,2,2014-09-04,2014-10-02,2014-09-15,2,352.69
10657,47,9.5,10,0.0,SAVEA,2,2014-09-04,2014-10-02,2014-09-15,2,352.69
10657,56,38.0,45,0.0,SAVEA,2,2014-09-04,2014-10-02,2014-09-15,2,352.69
10657,60,34.0,30,0.0,SAVEA,2,2014-09-04,2014-10-02,2014-09-15,2,352.69
10658,21,10.0,60,0.0,QUICK,4,2014-09-05,2014-10-03,2014-09-08,1,364.15
10658,40,18.4,70,0.05,QUICK,4,2014-09-05,2014-10-03,2014-09-08,1,364.15
10658,60,34.0,55,0.05,QUICK,4,2014-09-05,2014-10-03,2014-09-08,1,364.15
10658,77,13.0,70,0.05,QUICK,4,2014-09-05,2014-10-03,2014-09-08,1,364.15
10659,31,12.5,20,0.05,QUEEN,7,2014-09-05,2014-10-03,2014-09-10,2,105.81
10659,40,18.4,24,0.05,QUEEN,7,2014-09-05,2014-10-03,2014-09-10,2,105.81
10659,70,15.0,40,0.05,QUEEN,7,2014-09-05,2014-10-03,2014-09-10,2,105.81
10660,20,81.0,21,0.0,HUNGC,8,2014-09-08,2014-10-06,2014-10-15,1,111.29
10661,39,18.0,3,0.2,HUNGO,7,2014-09-09,2014-10-07,2014-09-15,3,17.55
10661,58,13.25,49,0.2,HUNGO,7,2014-09-09,2014-10-07,2014-09-15,3,17.55
10662,68,12.5,10,0.0,LONEP,3,2014-09-09,2014-10-07,2014-09-18,2,1.28
10663,40,18.4,30,0.05,BONAP,2,2014-09-10,2014-09-24,2014-10-03,2,113.15
10663,42,14.0,30,0.05,BONAP,2,2014-09-10,2014-09-24,2014-10-03,2,113.15
10663,51,53.0,20,0.05,BONAP,2,2014-09-10,2014-09-24,2014-10-03,2,113.15
10664,10,31.0,24,0.15,FURIB,1,2014-09-10,2014-10-08,2014-09-19,3,1.27
10664,56,38.0,12,0.15,FURIB,1,2014-09-10,2014-10-08,2014-09-19,3,1.27
10664,65,21.05,15,0.15,FURIB,1,2014-09-10,2014-10-08,2014-09-19,3,1.27
10665,51,53.0,20,0.0,LONEP,1,2014-09-11,2014-10-09,2014-09-17,2,26.31
10665,59,55.0,1,0.0,LONEP,1,2014-09-11,2014-10-09,2014-09-17,2,26.31
10665,76,18.0,10,0.0,LONEP,1,2014-09-11,2014-10-09,2014-09-17,2,26.31
10666,29,123.79,36,0.0,RICSU,7,2014-09-12,2014-10-10,2014-09-22,2,232.42
10666,65,21.05,10,0.0,RICSU,7,2014-09-12,2014-10-10,2014-09-22,2,232.42
10667,69,36.0,45,0.2,ERNSH,7,2014-09-12,2014-10-10,2014-09-19,1,78.09
10667,71,21.5,14,0.2,ERNSH,7,2014-09-12,2014-10-10,2014-09-19,1,78.09
10668,31,12.5,8,0.1,WANDK,1,2014-09-15,2014-10-13,2014-09-23,2,47.22
10668,55,24.0,4,0.1,WANDK,1,2014-09-15,2014-10-13,2014-09-23,2,47.22
10668,64,33.25,15,0.1,WANDK,1,2014-09-15,2014-10-13,2014-09-23,2,47.22
10669,36,19.0,30,0.0,SIMOB,2,2014-09-15,2014-10-13,2014-09-22,1,24.39
10670,23,9.0,32,0.0,FRANK,4,2014-09-16,2014-10-14,2014-09-18,1,203.48
10670,46,12.0,60,0.0,FRANK,4,2014-09-16,2014-10-14,2014-09-18,1,203.48
10670,67,14.0,25,0.0,FRANK,4,2014-09-16,2014-10-14,2014-09-18,1,203.48
10670,73,15.0,50,0.0,FRANK,4,2014-09-16,2014-10-14,2014-09-18,1,203.48
10670,75,7.75,25,0.0,FRANK,4,2014-09-16,2014-10-14,2014-09-18,1,203.48
10671,16,17.45,10,0.0,FRANR,1,2014-09-17,2014-10-15,2014-09-24,1,30.34
10671,62,49.3,10,0.0,FRANR,1,2014-09-17,2014-10-15,2014-09-24,1,30.34
10671,65,21.05,12,0.0,FRANR,1,2014-09-17,2014-10-15,2014-09-24,1,30.34
10672,38,263.5,15,0.1,BERGS,9,2014-09-17,2014-10-01,2014-09-26,2,95.75
10672,71,21.5,12,0.0,BERGS,9,2014-09-17,2014-10-01,2014-09-26,2,95.75
10673,16,17.45,3,0.0,WILMK,2,2014-09-18,2014-10-16,2014-09-19,1,22.76
10673,42,14.0,6,0.0,WILMK,2,2014-09-18,2014-10-16,2014-09-19,1,22.76
10673,43,46.0,6,0.0,WILMK,2,2014-09-18,2014-10-16,2014-09-19,1,22.76
10674,23,9.0,5,0.0,ISLAT,4,2014-09-18,2014-10-16,2014-09-30,2,0.9
10675,14,23.25,30,0.0,FRANK,5,2014-09-19,2014-10-17,2014-09-23,2,31.85
10675,53,32.8,10,0.0,FRANK,5,2014-09-19,2014-10-17,2014-09-23,2,31.85
10675,58,13.25,30,0.0,FRANK,5,2014-09-19,2014-10-17,2014-09-23,2,31.85
10676,10,31.0,2,0.0,TORTU,2,2014-09-22,2014-10-20,2014-09-29,2,2.01
10676,19,9.2,7,0.0,TORTU,2,2014-09-22,2014-10-20,2014-09-29,2,2.01
